"","X","Tweet.Id","Text","Name","Screen.Name","Created.At","Favorites","Retweets","Language","Client","Tweet.Type","Media.Type","URLs","Hashtags","Mentions"
"9806","9806","977222093074059268","-Trump says he‚§Ts going to do DACA, does nothing.
-Trump says he‚§Tll pass gun restrictions, does nothing.
-Trump says won‚§Tt fire Flynn, and then McMaster, he fires Flynn &amp; then McMaster.
-Trump says no change to legal team, lead counsel quits.
Do you detect a pattern?
Trump lies.","Ana Navarro","ananavarro","Fri Mar 23 16:34:37 +0000 2018","27195","7557","English","Twitter for iPad","Tweet","","0","0",0
"9807","9807","977274479201214465","This ad is incredibly powerful. Please watch it. #MarchForOurLives  https://t.co/ua3tJjkVW1","Ana Navarro","ananavarro","Fri Mar 23 20:02:47 +0000 2018","2635","1100","English","Twitter for iPad","Tweet","","1","1",0
"9808","9808","977281690333794310","@Rosie, girl, please lay down, take a couple aspirin before you read next line. Might want to grab a brown paper bag to breath into.

White House staff, including National Security Adviser which is what Bolton has been announced as, does not require Senate confirmation.

Breath. https://t.co/hvb5Pci6u5","Ana Navarro","ananavarro","Fri Mar 23 20:31:26 +0000 2018","211","42","English","Twitter for iPad","Tweet","","1","0",1
"9809","9809","977341541625704448","There is no end to @chefjoseandres‚§T inspirational leadership and compassion. https://t.co/AggpaqdC6u","Ana Navarro","ananavarro","Sat Mar 24 00:29:16 +0000 2018","7035","1599","English","Twitter for iPad","Tweet","","1","0",1
"9810","9810","977359976170745856","‚§ΩBone-Spur Donny‚§ù just banned transgender Americans who want to volunteer to do what he was not willing to do- risk their lives in service to our country. 

Yet, another shameful moment.
  https://t.co/cczrGPAkqZ","Ana Navarro","ananavarro","Sat Mar 24 01:42:31 +0000 2018","14743","5472","English","Twitter for iPad","Tweet","","1","0",0
"9811","9811","977370293575577600","So thrilled to have met one of the #MDStrong students, @Spencer_Blum5. Proud to be in DC supporting these amazing and inspiring ‚§Ωcrisis actors‚§ù. 
#MarchForOurLives https://t.co/x1om2G1WvT","Ana Navarro","ananavarro","Sat Mar 24 02:23:31 +0000 2018","9021","1116","English","Twitter for iPad","Tweet","Photo","0","2",1
"9812","9812","977551549122727936","Fan-girling over @KaramoBrown from the cast of the new @QueerEye. We are getting ready to speak at @HRC and then join the kids at #MarchForOurLives. https://t.co/JSGhDgrl3W","Ana Navarro","ananavarro","Sat Mar 24 14:23:45 +0000 2018","4204","360","English","Twitter for iPad","Tweet","","1","1",3
"9813","9813","977577945480007681","Just received this bracelet from the parents of Scott J Beigel, the 9th grade Geography teacher at Stoneman Douglas, who lost his life protecting his students. It is an honor to wear it.
#marchforourlives https://t.co/2VTfPrgssK","Ana Navarro","ananavarro","Sat Mar 24 16:08:39 +0000 2018","8027","1169","English","Twitter for iPhone","Tweet","Photo","0","1",0
"9814","9814","977592443720880128","The energy and unity at #MarchforourLives is simply amazing. I've seen people of all races, ethnicities, from all over the country, all ages -from babies to frail old people, men, women, Republicans, veterans, gun-owners...all marching together for a common cause. https://t.co/fchqkG8Zo8","Ana Navarro","ananavarro","Sat Mar 24 17:06:16 +0000 2018","11330","2405","English","Twitter for iPhone","Tweet","Photo","0","1",0
"9815","9815","977599991924498432","To all those politicians unwilling to act on common sense reforms b/c NRA tells them it‚§Ts ‚§Ωgoing down a slippery slope‚§ù, be afraid, be very afraid. Ignore #MarchForOurLives at your peril. These kids know your names and they are aiming at you -not with guns, but with votes.","Ana Navarro","ananavarro","Sat Mar 24 17:36:15 +0000 2018","16287","4741","English","Twitter for iPad","Tweet","","0","1",0
"9816","9816","977603297661145094","Dear God, please let me live long enough to vote for Mart√≠n Luther King‚§Ts grandbaby one day. https://t.co/RMmVYFoZxr","Ana Navarro","ananavarro","Sat Mar 24 17:49:23 +0000 2018","60190","13366","English","Twitter for iPad","Tweet","","1","0",0
"9817","9817","977608789363961856","Walking around #March4OurLives, I‚§Tve learned a few things: Today‚§Ts kids are amazing; it‚§Ts easier to walk miles when ur 16, than when ur 46; moleskin works well on blisters; ppl can be very creative w/signs: these kids disdain Trump, but they hate Marco Rubio like I hate frogs.","Ana Navarro","ananavarro","Sat Mar 24 18:11:13 +0000 2018","14322","2859","English","Twitter for iPad","Tweet","","0","1",0
"9818","9818","977627909287444482","Man, from the size of these crowds at #MarchForOurLives, every single freaking ‚§Ωcrisis actor‚§ù in the whole damn world is here. https://t.co/v77SfSRJPE","Ana Navarro","ananavarro","Sat Mar 24 19:27:11 +0000 2018","34314","7685","English","Twitter for iPad","Tweet","Photo","0","1",0
"9819","9819","977665717477703681","This is my friend, #AlHoffman, a veteran &amp; major GOP donor. Has raised/given hundreds of millions of $$ for decades. He had a stroke some years ago, which impaired his walking. He flew from FL w/his whole family to be at #MarchForOurLives. He‚§Ts taken a principled stand. #Respect https://t.co/YmplUGljYv","Ana Navarro","ananavarro","Sat Mar 24 21:57:25 +0000 2018","12083","2262","English","Twitter for iPad","Tweet","Photo","0","3",0
"9820","9820","977690337568313345","I thought I‚§Td hung up my marching shoes after Elian Gonzalez. But guns, Trump, injustice and these amazing kids have got me out there again. Today has been historical and inspiring. But I am so happy to be home. Good night, y‚§Tall. I‚§Tm gonna go soak my old bones in hot waterÌ†,"Ana Navarro","ananavarro","Sat Mar 24 23:35:15 +0000 2018","8954","610","English","Twitter for iPad","Tweet","Photo","0","0",0
"9821","9821","977879734636961794","Donald Trump, the guy who said he would have run into the school to confront the shooter and protect the kids, was too scared to drive by a student-led #MarchForOurLives in Palm Bch. He was in his bullet-proof limo, in his Secret Service-protected motorcade. https://t.co/SzSf5SKBe4","Ana Navarro","ananavarro","Sun Mar 25 12:07:51 +0000 2018","26664","9998","English","Twitter for iPad","Tweet","","1","1",0
"9822","9822","977944085108547585","Scheduling reminder: 
Stormy Daniels‚§T interview on @60Minutes airs tonight at 7pm EST on @CBS. 
Means you need to set your alarm to remember to microwave your bag of pop-corn at 6:55pm. Ì†,"Ana Navarro","ananavarro","Sun Mar 25 16:23:33 +0000 2018","17058","7105","English","Twitter for iPad","Tweet","","1","0",2
"9823","9823","977949749730054146","Instead of TSA laws after 9/11, we should learn karate to down terrorist hijackers. Instead of laws against texting &amp; driving, we should learn how to drive w/1 eye on the road &amp; 1 on our phones. Instead of paying attention to Rick, we should pay attention to Stormy. Deplorable.Ì†,"Ana Navarro","ananavarro","Sun Mar 25 16:46:04 +0000 2018","16274","4730","English","Twitter for iPad","Tweet","","1","0",0
"9824","9824","977969638331043840","Lawd. This is how I‚§Tm walking today, after marching yesterday at #MarchForOurLives. Thankfully, watching Stormy interview tonight does not require movement other than from the finger used to raise the volume on the TV remote. https://t.co/2jNeaCldDF","Ana Navarro","ananavarro","Sun Mar 25 18:05:06 +0000 2018","5207","536","English","Twitter for iPad","Tweet","GIF","0","1",0
"9825","9825","978014067435728896","Even Fox News puts support for banning assault weapons at 60% &amp; support for raising age to buy guns to 21, at 72%. But most GOP officials won‚§Tt do it. Will nibble a little around edges but not do either of these things. Why? B/c they‚§Tre more beholden to NRA than to constituents. https://t.co/aR10KXb0mh","Ana Navarro","ananavarro","Sun Mar 25 21:01:38 +0000 2018","13955","5062","English","Twitter for iPad","Tweet","","1","0",0
"9826","9826","978014875342573568","@Emma4Change, here‚§Ts my reply:

#DisappointmentIn4Words President Donald John Trump https://t.co/iFRdcLAIzP","Ana Navarro","ananavarro","Sun Mar 25 21:04:51 +0000 2018","3226","553","English","Twitter for iPad","Tweet","","1","1",1
"9827","9827","978014957353734146","@Emma4Change, here‚§Ts my reply:

#DisappointmentIn4Words President Donald John Trump https://t.co/iFRdcLAIzP","Ana Navarro","ananavarro","Sun Mar 25 21:05:11 +0000 2018","0","0","English","Twitter for iPad","Retweet","","1","1",1
"9828","9828","978022472938377216","Trump fired McMaster few hrs before airing of Macdougal interview to distract attention. Stormy‚§Ts interview is in 1.5 hours. Hell, maybe we get lucky &amp; he fires Jared or 1 of those Cabinet Secretaries that like to liberally spend our Ì†,"Ana Navarro","ananavarro","Sun Mar 25 21:35:02 +0000 2018","8117","1475","English","Twitter for iPad","Tweet","","0","0",0
"9829","9829","978030044911165446","GSW stands for Gun Shot Wound. Sobering. https://t.co/wSZk35rJy3","Ana Navarro","ananavarro","Sun Mar 25 22:05:08 +0000 2018","3709","1064","English","Twitter for iPhone","Tweet","","1","0",0
"9830","9830","978047759386374144","This basketball game better end soon cuz I‚§Tm running out of popcorn, damn it! Ì†,"Ana Navarro","ananavarro","Sun Mar 25 23:15:31 +0000 2018","11470","979","English","Twitter for iPad","Tweet","","0","0",0
"9831","9831","978271142904463360","Like watching a beautifully designed sports car, crash &amp; burn. @marcorubio was once ‚§Ωthe GOP savior‚§ù, the great hope. A Republican who could appeal to millennials. They now hate him over guns. A Republican who could appeal to Latinos. They now hate him over just about everything. https://t.co/blpzAlXdFk","Ana Navarro","ananavarro","Mon Mar 26 14:03:10 +0000 2018","10902","3054","English","Twitter for iPad","Tweet","","1","0",1
"9832","9832","978307906620805120","Ironic. Some in the Religious Right were vehemently against gay marriage b/c they felt it threatened the institution of marriage. Many of those folks voted for &amp; still support Donald Trump. Hell, Trump is a bigger threat to traditional marriage than any gay or lesbian I ever met!","Ana Navarro","ananavarro","Mon Mar 26 16:29:15 +0000 2018","36383","9462","English","Twitter for iPad","Tweet","","0","0",0
"9833","9833","978428923662032896","Some folks‚§T obsession to make @davidhogg111 the focus, &amp; attack him is an effort to distract from strength of this student-led movement. Keep going David, Emma, Sarah &amp; all the millions who marched with them. Kids, Don‚§Tt stop pushing to make change happen! https://t.co/gm9XiZzA00","Ana Navarro","ananavarro","Tue Mar 27 00:30:08 +0000 2018","14891","3954","English","Twitter for iPad","Tweet","","1","0",1
"9834","9834","978433869866242049","When in the hell did we become a country where it‚§Ts ok for adults to attack teenagers who just survived a mass shooting and experienced the death of friends &amp; mentors? Regardless of what side ur on, regardless if it‚§Ts @KyleKashuv, @DavidHogg or @Emma4Change...Just. Please. Stop.","Ana Navarro","ananavarro","Tue Mar 27 00:49:47 +0000 2018","42582","10998","English","Twitter for iPad","Tweet","","0","0",3
"9835","9835","978436851748016130","@davidhogg111 oops! I used the wrong handle. Hope u see my tweet.","Ana Navarro","ananavarro","Tue Mar 27 01:01:38 +0000 2018","1536","162","English","Twitter for iPad","Reply","","0","0",1
"9836","9836","978437427135238144","By now, you know damn well that‚§Ts a doctored picture of @Emma4Change. Yet, your conscience or lack thereof, allows you to still use it. It‚§Ts you who shouldn‚§Tt do crap like this. https://t.co/nZQLOCRd2j","Ana Navarro","ananavarro","Tue Mar 27 01:03:55 +0000 2018","5402","1177","English","Twitter for iPad","Tweet","","1","0",1
"9837","9837","978443218856693760","- @Emma4Change tore up a shooting target, not Constitution. She wore badge of Cuban flag b/c her dad is from there, not b/c she‚§Ts a communist sympathizer
-@davidhogg111‚§Ts not a crisis actor, didn‚§Tt do Nazi salute, was in school hiding in closet during shooting.
Stop the damn lies","Ana Navarro","ananavarro","Tue Mar 27 01:26:56 +0000 2018","84143","26547","English","Twitter for iPad","Tweet","","0","0",2
"9838","9838","978594387516166145","Dear God: let me not be one who tells kids not to demand action, ‚§Ωcall BS‚§ù, fearlessly &amp; respectfully -or disrespectfully- speak truth to power &amp; learn CPR, instead. Let me not be one who attacks kids -Kyle, Emma, David, Sasha, Barron or any other kid- to score a political point.","Ana Navarro","ananavarro","Tue Mar 27 11:27:38 +0000 2018","19276","3654","English","Twitter for iPad","Tweet","","0","0",0
"9839","9839","978641753522794497","I hope every eligible person of Puerto Rican descent, and those of us who regardless of heritage, race or geography, reject notion of 2nd class American citizens, reads this article &amp; VOTES! Take those paper towel rolls and clean this mess up in November.  https://t.co/k45o0xo4zB","Ana Navarro","ananavarro","Tue Mar 27 14:35:50 +0000 2018","18844","8724","English","Twitter for iPad","Tweet","","1","0",0
"9840","9840","978698511008108544","Came to visit my buddy, Latina Wonder Woman, @EvaLongoria on the set of her new project filming in Miami, #GranHotel. And yes, she really is the most beautiful and funny pregnant woman. https://t.co/PkUbkvU2NB","Ana Navarro","ananavarro","Tue Mar 27 18:21:23 +0000 2018","2029","163","English","Twitter for iPhone","Tweet","Photo","0","1",1
"9841","9841","978775750257070081","Proud to support @BrianMastFL a combat veteran who lost both his legs, is now a Republican congressman who came out in favor of banning assault weapons and other gun reforms. Try telling this guy he doesn't know what he's talking about when he says AR-15's are killing machines. https://t.co/ywMiPCwXzR","Ana Navarro","ananavarro","Tue Mar 27 23:28:18 +0000 2018","4029","994","English","Twitter for iPhone","Tweet","Photo","0","0",1
"9842","9842","978786215288852481","No. When I say ‚§Ωattack‚§ù, I mean calling these Parkland kids, ‚§ΩNeo-Nazis‚§ù &amp; ‚§Ωcommunists‚§ù. Spreading doctored pictures. Lying about their whereabouts during shooting. Denigrating them for their sexual orientation. Calling them ‚§Ωcrisis actors‚§ù. Those qualify as attacks, in my book. https://t.co/707u3g45oa","Ana Navarro","ananavarro","Wed Mar 28 00:09:53 +0000 2018","52882","12381","English","Twitter for iPad","Tweet","","1","0",0
